band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,4156,4139,4169,4107,4203,4108,4242,413
1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,1139,1537,1214,1224,1289,1769,1401,21
2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,2278,2293,2257,2304,2216,2362,2289,569
882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,882,988,1177,1078,957,1117,1033,325
2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,2844,2829,2227,3114,3116,2930,2844,134
157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,157,174,163,168,165,162,169,98
4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,4306,5270,4643,3993,5336,4984,5015,533
3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,3147,3285,2807,3574,2854,3554,3334,108
3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,3528,3612,3673,3552,3680,3599,3639,402
3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,3349,3388,3269,3449,3385,3316,3421,507
2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,2321,2385,2339,2368,2344,2302,2414,367
1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,1248,1231,1223,1297,1245,1254,1251,590
6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,6454,6599,6547,6432,6648,6562,6546,475
4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,4464,4701,4721,4469,4794,4632,4650,120
2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,2487,2460,2510,2497,2441,2527,2497,483
1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,1820,1974,1930,2187,1981,1985,1984,620
2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,2909,2896,3046,2951,2949,2918,2984,156
2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,2860,3289,3113,3086,3090,3032,3144,364
5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,5988,5708,6819,6080,5700,6799,6183,515
6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,6299,6678,6334,6620,6597,6598,6522,545
3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,3700,3766,3693,3775,3655,3849,3741,154
2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,2396,2565,2509,2249,2768,2679,2528,259
5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,5698,5734,5721,5711,5722,5513,5926,457
998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,998,842,1151,1058,760,1547,1088,380
6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,6028,6451,6432,6236,6119,6394,6469,414
6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,6306,6591,6447,5937,6778,5278,7805,376
7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,7852,7783,7839,7831,7830,7820,8107,118
6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,6234,6373,6257,6336,6325,5971,6639,557
1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,1865,2178,1917,2048,2160,2044,2043,230
2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,2254,2203,2195,1886,2857,2198,2369,332
3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,3093,2450,3966,3158,2969,3381,3170,107
3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,3460,3466,3445,3487,3422,3370,3605,43
2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,2577,2666,3261,2067,3797,3164,2929,596
1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,1430,1221,1733,1300,1587,1718,1501,611
6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,6913,6898,6881,6888,6704,7176,6929,509
1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,1257,923,1319,1347,1432,1255,1262,84
1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,1930,2092,1875,2393,2069,1869,2279,465
1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,1777,1847,1811,1812,1756,1863,1816,482
2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,2355,3464,2702,2591,3459,2891,2941,573
1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,1251,1813,1219,1886,1171,1595,1865,297
3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,3256,2785,3750,3262,2974,3271,3548,117
2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,2803,2802,2753,2850,2802,2755,2854,180
2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,2550,2548,2560,2279,2826,2533,2574,204
1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,1683,1384,2096,1830,1761,1760,1753,246
4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,4338,4320,4318,4363,4256,4435,4342,520
1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,1708,1735,1788,1744,1402,2083,1753,487
6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,6506,7541,7459,7051,6833,7722,7339,534
3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,3370,3293,3454,3365,3410,3343,3424,203
3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,3517,3575,3514,3591,3313,3692,3646,612
1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,1025,975,1058,1013,981,1107,1028,186
2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,2348,2371,2272,2289,2590,2365,2384,124
6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,6840,6999,7878,7242,7233,7241,7246,499
4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,4711,4737,4728,4649,4788,4769,4733,429
